event	hour	df delta
TS14.21	1361005200	-0.00661351927498
TS14.21	1361008800	-0.0179186161145
TS14.21	1361012400	-0.690335924511
TS14.21	1361016000	0.287513962482
TS14.21	1361019600	-0.733948407781
TS14.21	1361023200	-0.542132043723
TS14.21	1361026800	-0.109860495959
TS14.21	1361030400	-0.0970395747592
TS14.21	1361034000	-0.0640318434066
TS14.21	1361037600	-0.18258631841
TS14.21	1361041200	0.0231515252155
TS14.21	1361044800	-0.679818542383
TS14.21	1361048400	-0.0433207519953
TS14.21	1361052000	-0.619871844168
TS14.21	1361055600	-0.460545391037
TS14.21	1361059200	0.0232320165911
TS14.21	1361062800	-0.476070112138
TS14.21	1361066400	-0.31182521834
TS14.21	1361070000	-0.420541433634
TS14.21	1361073600	-0.0710325439726
TS14.21	1361077200	-0.0398127268643
TS14.21	1361080800	-0.638431194406
TS14.21	1361084400	0.427179795724
TS14.21	1361088000	-0.738588400173
TS14.21	1361091600	-0.608443773298
TS14.21	1361095200	0.52561273936
TS14.21	1361098800	-0.690335924511
TS14.21	1361102400	-0.17318092477
TS14.21	1361106000	-0.0770044231114
TS14.21	1361109600	-0.542132043723
TS14.21	1361113200	-0.109860495959
TS14.21	1361116800	-0.323191126105
TS14.21	1361120400	-0.0640318434066
TS14.21	1361124000	-0.094196475222
TS14.21	1361127600	-0.466592277421
TS14.21	1361131200	-0.679818542383
TS14.21	1361134800	-0.0433207519953
TS14.21	1361138400	-0.619871844168
TS14.21	1361142000	0.0668841854204
TS14.21	1361145600	-0.47000156642
TS14.21	1361149200	-0.0692465617656
TS14.21	1361152800	-0.31182521834
TS14.21	1361156400	-0.420541433634
TS14.21	1361160000	-0.0710325439726
TS14.21	1361163600	-0.0398127268643
TS14.21	1361167200	-0.101835650641
TS14.21	1361170800	0.427179795724
TS14.21	1361174400	-0.738588400173
TS14.21	1361178000	0.595216734748
TS14.21	1361181600	-0.561449971589
TS14.21	1361185200	-0.690335924511
TS14.21	1361188800	0.287513962482
TS14.21	1361192400	-0.733948407781
TS14.21	1361196000	-0.542132043723
TS14.21	1361199600	-0.109860495959
TS14.21	1361203200	-0.0970395747592
TS14.21	1361206800	-0.0864919925607
TS14.21	1361210400	-0.094196475222
TS14.21	1361214000	-0.466592277421
TS14.21	1361217600	0.0230013792536
TS14.21	1361221200	-0.0433207519953
TS14.21	1361224800	-0.619871844168
TS14.21	1361228400	-0.460545391037
TS14.21	1361232000	0.0232320165911
TS14.21	1361235600	-0.476070112138
TS14.21	1361239200	-0.31182521834
TS14.21	1361242800	-0.420541433634
TS14.21	1361246400	2.40953531515
TS14.21	1361250000	-0.767058537586
TS14.21	1361253600	-0.101835650641
TS14.21	1361257200	-0.116683370128
TS14.21	1361260800	0.760472500919
TS14.21	1361264400	-0.608443773298
TS14.21	1361268000	-0.561449971589
TS14.21	1361271600	-0.0801680428465
TS14.21	1361275200	0.287513962482
TS14.21	1361278800	-0.0770044231114
TS14.21	1361282400	-0.0862106002251
TS14.21	1361286000	-0.522213590381
TS14.21	1361289600	-0.323191126105
TS14.21	1361293200	-0.0640318434066
TS14.21	1361296800	-0.18258631841
TS14.21	1361300400	0.512895327852
TS14.21	1361304000	0.0230013792536
TS14.21	1361307600	-0.610616313838
TS14.21	1361311200	0.401528925924
TS14.21	1361314800	-0.460545391037
TS14.21	1361318400	-0.47000156642
TS14.21	1361322000	-0.0692465617656
TS14.21	1361325600	-0.31182521834
TS14.21	1361329200	-0.420541433634
TS14.21	1361332800	1.07384492947
TS14.21	1361336400	-0.0398127268643
TS14.21	1361340000	-0.101835650641
TS14.21	1361343600	-0.116683370128
TS14.21	1361347200	-0.738588400173
TS14.21	1361350800	0.595216734748
TS14.21	1361354400	-0.561449971589
TS14.21	1361358000	-0.690335924511
TS14.21	1361361600	-0.17318092477
TS14.21	1361365200	-0.733948407781
TS14.21	1361368800	1.73747517377
TS14.21	1361372400	0.302492598463
TS14.21	1361376000	-0.0970395747592
TS14.21	1361379600	-0.0864919925607
TS14.21	1361383200	-0.094196475222
TS14.21	1361386800	0.512895327852
TS14.21	1361390400	-0.679818542383
TS14.21	1361394000	-0.610616313838
TS14.21	1361397600	0.401528925924
TS14.21	1361401200	-0.460545391037
TS14.21	1361404800	0.0232320165911
TS14.21	1361408400	-0.0692465617656
TS14.21	1361412000	-0.31182521834
TS14.21	1361415600	-0.033869108749
TS14.21	1361419200	-0.0710325439726
TS14.21	1361422800	-0.0398127268643
TS14.21	1361426400	-0.101835650641
TS14.21	1361430000	-0.116683370128
TS14.21	1361433600	-0.738588400173
TS14.21	1361437200	-0.00661351927498
TS14.21	1361440800	2.15620680578
TS14.21	1361444400	-0.690335924511
TS14.21	1361448000	-0.17318092477
TS14.21	1361451600	-0.0770044231114
TS14.21	1361455200	-0.542132043723
TS14.21	1361458800	-0.109860495959
TS14.21	1361462400	-0.0970395747592
TS14.21	1361466000	-0.0864919925607
TS14.21	1361469600	0.170973054341
TS14.21	1361473200	-0.466592277421
TS14.21	1361476800	-0.679818542383
TS14.21	1361480400	-0.610616313838
TS14.21	1361484000	-0.109171459122
TS14.21	1361487600	-0.460545391037
TS14.21	1361491200	-0.47000156642
TS14.21	1361494800	0.74440053898
TS14.21	1361498400	-0.31182521834
TS14.21	1361502000	-0.420541433634
TS14.21	1361505600	0.119780368268
TS14.21	1361509200	-0.0398127268643
TS14.21	1361512800	-0.638431194406
TS14.21	1361516400	-0.116683370128
TS14.21	1361520000	-0.738588400173
TS14.21	1361523600	1.79887724279
TS14.21	1361527200	-0.561449971589
TS14.21	1361530800	0.529999838818
TS14.21	1361534400	0.748208849734
TS14.21	1361538000	-0.0770044231114
TS14.21	1361541600	-0.542132043723
TS14.21	1361545200	1.53955188173
TS14.21	1361548800	-0.323191126105
TS14.21	1361552400	-0.0191115450984
TS14.21	1361556000	-0.18258631841
TS14.21	1361559600	0.512895327852
TS14.21	1361563200	-0.679818542383
TS14.21	1361566800	-0.610616313838
TS14.21	1361570400	0.401528925924
TS14.21	1361574000	-0.460545391037
TS14.21	1361577600	11.3676044258
TS14.21	1361581200	-0.476070112138
TS14.21	1361584800	-0.31182521834
TS14.21	1361588400	0.352803216136
TS14.21	1361592000	-0.0710325439726
TS14.21	1361595600	-0.0398127268643
TS14.21	1361599200	-0.638431194406
TS14.21	1361602800	1.51490612743
TS14.21	1361606400	0.0109420503729
TS14.21	1361610000	-0.608443773298
TS14.21	1361613600	3.24326951673
TS14.21	1361617200	-0.690335924511
TS14.21	1361620800	-0.633875812022
TS14.21	1361624400	3.20771550024
TS14.21	1361628000	-0.0862106002251
TS14.21	1361631600	-0.522213590381
TS14.21	1361635200	-0.323191126105
TS14.21	1361638800	-0.0415716942525
TS14.21	1361642400	0.0825832111535
TS14.21	1361646000	-0.466592277421
TS14.21	1361649600	0.0230013792536
TS14.21	1361653200	-0.0433207519953
TS14.21	1361656800	-0.619871844168
TS14.21	1361660400	-0.460545391037
TS14.21	1361664000	-0.47000156642
TS14.21	1361667600	-0.0692465617656
TS14.21	1361671200	0.464903052797
TS14.21	1361674800	-0.420541433634
TS14.21	1361678400	-0.0710325439726
TS14.21	1361682000	1.41467889458
TS14.21	1361685600	-0.101835650641
TS14.21	1361689200	-0.116683370128
TS14.21	1361692800	0.0109420503729
TS14.21	1361696400	-0.608443773298
TS14.21	1361700000	-0.0179186161145
TS14.21	1361703600	1.14016772048
TS14.21	1361707200	-0.17318092477
TS14.21	1361710800	-0.733948407781
TS14.21	1361714400	0.369710843273
TS14.21	1361718000	-0.522213590381
TS14.21	1361721600	-0.323191126105
TS14.21	1361725200	0.0033486040557
TS14.21	1361728800	-0.00580663203423
TS14.21	1361732400	-0.466592277421
TS14.21	1361736000	0.0230013792536
TS14.21	1361739600	-0.0433207519953
TS14.21	1361743200	-0.109171459122
TS14.21	1361746800	-0.460545391037
TS14.21	1361750400	-0.47000156642
TS14.21	1361754000	0.337576988607
TS14.21	1361757600	0.982721900222
TS14.21	1361761200	-0.420541433634
TS14.21	1361764800	-0.0710325439726
TS14.22	1360458000	-0.472728868136
TS14.22	1360461600	-0.0509393978252
TS14.22	1360465200	-0.0225640152478
TS14.22	1360468800	-0.0845931635819
TS14.22	1360472400	-0.0396556144576
TS14.22	1360476000	-0.108761622445
TS14.22	1360479600	-0.132129122603
TS14.22	1360483200	0.0327671666858
TS14.22	1360486800	0.707950692768
TS14.22	1360490400	-0.556710248389
TS14.22	1360494000	-0.0623029085495
TS14.22	1360497600	-0.180601129552
TS14.22	1360501200	-0.0807275020566
TS14.22	1360504800	2.28532638767
TS14.22	1360508400	-0.526422809062
TS14.22	1360512000	-0.0868516588026
TS14.22	1360515600	-0.0635827378212
TS14.22	1360519200	-0.0921261845713
TS14.22	1360522800	0.0592348725494
TS14.22	1360526400	0.0387038873981
TS14.22	1360530000	-0.0433995925954
TS14.22	1360533600	-0.107242104842
TS14.22	1360537200	0.0840483877636
TS14.22	1360540800	-0.00885389283138
TS14.22	1360544400	-0.0677385878122
TS14.22	1360548000	-0.0509393978252
TS14.22	1360551600	-0.0225640152478
TS14.22	1360555200	-0.0845931635819
TS14.22	1360558800	-0.0396556144576
TS14.22	1360562400	-0.108761622445
TS14.22	1360566000	-0.132129122603
TS14.22	1360569600	0.0327671666858
TS14.22	1360573200	0.0299134095536
TS14.22	1360576800	-0.0216389142483
TS14.22	1360580400	-0.0623029085495
TS14.22	1360584000	-0.180601129552
TS14.22	1360587600	-0.0807275020566
TS14.22	1360591200	4.16715788346
TS14.22	1360594800	-0.526422809062
TS14.22	1360598400	-0.313493130344
TS14.22	1360602000	-0.0635827378212
TS14.22	1360605600	0.172615377407
TS14.22	1360609200	-0.481776963402
TS14.22	1360612800	-0.668287122408
TS14.22	1360616400	-0.0433995925954
TS14.22	1360620000	-0.107242104842
TS14.22	1360623600	0.0840483877636
TS14.22	1360627200	-0.00885389283138
TS14.22	1360630800	-0.0677385878122
TS14.22	1360634400	-0.0509393978252
TS14.22	1360638000	-0.0225640152478
TS14.22	1360641600	-0.0845931635819
TS14.22	1360645200	-0.0396556144576
TS14.22	1360648800	-0.108761622445
TS14.22	1360652400	0.400273518474
TS14.22	1360656000	-0.712685875415
TS14.22	1360659600	0.0299134095536
TS14.22	1360663200	-0.0216389142483
TS14.22	1360666800	0.545150449808
TS14.22	1360670400	-0.641387189063
TS14.22	1360674000	-0.0807275020566
TS14.22	1360677600	-0.066962982058
TS14.22	1360681200	-0.115813017994
TS14.22	1360684800	-0.0868516588026
TS14.22	1360688400	-0.0635827378212
TS14.22	1360692000	-0.0921261845713
TS14.22	1360695600	0.0592348725494
TS14.22	1360699200	0.0387038873981
TS14.22	1360702800	-0.0433995925954
TS14.22	1360706400	-0.107242104842
TS14.22	1360710000	0.0840483877636
TS14.22	1360713600	-0.00885389283138
TS14.22	1360717200	-0.0677385878122
TS14.22	1360720800	-0.0509393978252
TS14.22	1360724400	-0.0225640152478
TS14.22	1360728000	-0.0845931635819
TS14.22	1360731600	-0.0396556144576
TS14.22	1360735200	0.804836006094
TS14.22	1360738800	-0.66453176368
TS14.22	1360742400	0.778220208787
TS14.22	1360746000	-0.648123873661
TS14.22	1360749600	-0.0216389142483
TS14.22	1360753200	-0.0623029085495
TS14.22	1360756800	0.740970989471
TS14.22	1360760400	-0.72654751851
TS14.22	1360764000	-0.066962982058
TS14.22	1360767600	-0.115813017994
TS14.22	1360771200	-0.313493130344
TS14.22	1360774800	-0.0635827378212
TS14.22	1360778400	-0.0921261845713
TS14.22	1360782000	0.0592348725494
TS14.22	1360785600	0.0387038873981
TS14.22	1360789200	-0.0433995925954
TS14.22	1360792800	-0.107242104842
TS14.22	1360796400	0.0840483877636
TS14.22	1360800000	-0.00885389283138
TS14.22	1360803600	-0.0677385878122
TS14.22	1360807200	-0.0509393978252
TS14.22	1360810800	-0.0225640152478
TS14.22	1360814400	-0.0845931635819
TS14.22	1360818000	-0.0396556144576
TS14.22	1360821600	-0.108761622445
TS14.22	1360825200	-0.132129122603
TS14.22	1360828800	0.0327671666858
TS14.22	1360832400	0.0299134095536
TS14.22	1360836000	-0.0216389142483
TS14.22	1360839600	-0.0623029085495
TS14.22	1360843200	0.280184929959
TS14.22	1360846800	-0.0807275020566
TS14.22	1360850400	0.403494891888
TS14.22	1360854000	-0.526422809062
TS14.22	1360857600	-0.0868516588026
TS14.22	1360861200	-0.0411610258997
TS14.22	1360864800	-0.00387899724511
TS14.22	1360868400	-0.481776963402
TS14.22	1360872000	0.0387038873981
TS14.22	1360875600	-0.0433995925954
TS14.22	1360879200	-0.107242104842
TS14.22	1360882800	0.0840483877636
TS14.22	1360886400	-0.00885389283138
TS14.22	1360890000	-0.0677385878122
TS14.22	1360893600	-0.0509393978252
TS14.22	1360897200	-0.0225640152478
TS14.22	1360900800	-0.0845931635819
TS14.22	1360904400	-0.0396556144576
TS14.22	1360908000	-0.108761622445
TS14.22	1360911600	-0.132129122603
TS14.22	1360915200	0.0327671666858
TS14.22	1360918800	0.0299134095536
TS14.22	1360922400	2.65371775645
TS14.22	1360926000	-0.0623029085495
TS14.22	1360929600	-0.641387189063
TS14.22	1360933200	-0.0807275020566
TS14.22	1360936800	-0.066962982058
TS14.22	1360940400	0.294796773075
TS14.22	1360944000	0.366431284281
TS14.22	1360947600	-0.0860044497427
TS14.22	1360951200	0.34910975206
TS14.22	1360954800	-0.481776963402
TS14.22	1360958400	0.0387038873981
TS14.22	1360962000	-0.0433995925954
TS14.22	1360965600	-0.107242104842
TS14.22	1360969200	0.0840483877636
TS14.22	1360972800	-0.00885389283138
TS14.22	1360976400	-0.0677385878122
TS14.22	1360980000	-0.0509393978252
TS14.22	1360983600	-0.0225640152478
TS14.22	1360987200	-0.0845931635819
TS14.22	1360990800	-0.0396556144576
TS14.22	1360994400	-0.108761622445
TS14.22	1360998000	-0.132129122603
TS14.22	1361001600	0.0327671666858
TS14.22	1361005200	0.0299134095536
TS14.22	1361008800	-0.0216389142483
TS14.22	1361012400	-0.0623029085495
TS14.22	1361016000	-0.180601129552
TS14.22	1361019600	0.565092514396
TS14.22	1361023200	-0.537420856004
TS14.22	1361026800	-0.115813017994
TS14.22	1361030400	0.139789812739
TS14.22	1361034000	-0.0635827378212
TS14.22	1361037600	-0.0921261845713
TS14.22	1361041200	0.0592348725494
TS14.22	1361044800	-0.668287122408
TS14.22	1361048400	-0.0433995925954
TS14.22	1361052000	-0.107242104842
TS14.22	1361055600	0.0840483877636
TS14.22	1361059200	-0.00885389283138
TS14.22	1361062800	-0.0677385878122
TS14.22	1361066400	-0.0509393978252
TS14.22	1361070000	-0.0225640152478
TS14.22	1361073600	-0.0845931635819
TS14.22	1361077200	-0.0396556144576
TS14.22	1361080800	-0.108761622445
TS14.22	1361084400	-0.132129122603
TS14.22	1361088000	0.0327671666858
TS14.22	1361091600	0.0299134095536
TS14.22	1361095200	-0.0216389142483
TS14.22	1361098800	-0.0623029085495
TS14.22	1361102400	-0.180601129552
TS14.22	1361106000	1.21091253085
TS14.22	1361109600	-0.537420856004
TS14.22	1361113200	0.705406564143
TS14.22	1361116800	0.139789812739
TS14.22	1361120400	-0.0860044497427
TS14.22	1361124000	-0.180373371897
TS14.22	1361127600	7.63340057587
TS14.22	1361131200	-0.668287122408
TS14.22	1361134800	-0.609660943603
TS14.22	1361138400	0.401233392253
TS14.22	1361142000	-0.441254035759
TS14.22	1361145600	-0.00885389283138
TS14.22	1361149200	-0.0677385878122
TS14.22	1361152800	-0.0509393978252
TS14.22	1361156400	0.362434494918
TS14.22	1361160000	-0.273036471073
TS14.22	1361163600	-0.0396556144576
TS14.22	1361167200	-0.108761622445
TS14.22	1361170800	-0.132129122603
TS14.22	1361174400	0.0327671666858
TS14.22	1361178000	1.38598797598
TS14.22	1361181600	1.04850375403
TS14.22	1361185200	1.15260380817
TS14.22	1361188800	-0.641387189063
TS14.22	1361192400	-0.72654751851
TS14.22	1361196000	0.403494891888
TS14.22	1361199600	-0.526422809062
TS14.22	1361203200	1.49963864199
TS14.22	1361206800	-0.0860044497427
TS14.22	1361210400	0.172615377407
TS14.22	1361214000	2.22328221635
TS14.22	1361217600	-0.668287122408
TS14.22	1361221200	-0.609660943603
TS14.22	1361224800	-0.107242104842
TS14.22	1361228400	0.0840483877636
TS14.22	1361232000	-0.00885389283138
TS14.22	1361235600	-0.0677385878122
TS14.22	1361239200	-0.0509393978252
TS14.22	1361242800	-0.0225640152478
TS14.22	1361246400	-0.0845931635819
TS14.22	1361250000	-0.0396556144576
TS14.22	1361253600	-0.108761622445
TS14.22	1361257200	-0.132129122603
TS14.22	1361260800	0.778220208787
TS14.22	1361264400	0.707950692768
TS14.22	1361268000	-0.0216389142483
TS14.22	1361271600	1.15260380817
TS14.22	1361275200	0.280184929959
TS14.22	1361278800	-0.72654751851
TS14.22	1361282400	-0.537420856004
TS14.22	1361286000	-0.526422809062
TS14.22	1361289600	-0.313493130344
TS14.22	1361293200	0.227899517158
TS14.22	1361296800	-0.180373371897
TS14.22	1361300400	0.0592348725494
TS14.22	1361304000	0.745694897204
TS14.22	1361307600	-0.609660943603
TS14.22	1361311200	-0.615717601937
TS14.22	1361314800	0.0840483877636
TS14.22	1361318400	-0.00885389283138
TS14.22	1361322000	-0.0677385878122
TS14.22	1361325600	-0.0509393978252
TS14.22	1361329200	-0.0225640152478
TS14.22	1361332800	-0.0845931635819
TS14.22	1361336400	-0.0396556144576
TS14.22	1361340000	-0.108761622445
TS14.22	1361343600	0.93267615955
TS14.22	1361347200	0.778220208787
TS14.22	1361350800	8.84439809135
TS14.22	1361354400	-0.556710248389
TS14.22	1361358000	-0.669756266907
TS14.22	1361361600	-0.641387189063
TS14.22	1361365200	-0.72654751851
TS14.22	1361368800	-0.066962982058
TS14.22	1361372400	-0.526422809062
TS14.22	1361376000	-0.0868516588026
TS14.22	1361379600	-0.0860044497427
TS14.22	1361383200	-0.180373371897
TS14.22	1361386800	-0.481776963402
TS14.22	1361390400	2.15967691682
TS14.22	1361394000	-0.609660943603
TS14.22	1361397600	-0.615717601937
TS14.22	1361401200	0.609350811286
TS14.22	1361404800	-0.41465731427
TS14.23	1360026000	-0.455355906749
TS14.23	1360029600	-0.0535735398633
TS14.23	1360033200	-0.0271838984422
TS14.23	1360036800	-0.0857211500493
TS14.23	1360040400	-0.0271625288828
TS14.23	1360044000	-0.0936856053916
TS14.23	1360047600	-0.130411538477
TS14.23	1360051200	0.0396358855908
TS14.23	1360054800	-0.0133281100668
TS14.23	1360058400	-0.0314493788853
TS14.23	1360062000	-0.063991724594
TS14.23	1360065600	-0.165817183702
TS14.23	1360069200	-0.0770678149875
TS14.23	1360072800	-0.0937182038207
TS14.23	1360076400	-0.106513976206
TS14.23	1360080000	-0.0680684834079
TS14.23	1360083600	-0.0645711072808
TS14.23	1360087200	-0.0950308341588
TS14.23	1360090800	0.0291383748788
TS14.23	1360094400	0.0496851834755
TS14.23	1360098000	-0.0237184909305
TS14.23	1360101600	-0.0928171942513
TS14.23	1360105200	0.0775098119626
TS14.23	1360108800	-0.00299474965798
TS14.23	1360112400	-0.0449364381661
TS14.23	1360116000	-0.0535735398633
TS14.23	1360119600	-0.0271838984422
TS14.23	1360123200	-0.0857211500493
TS14.23	1360126800	-0.0271625288828
TS14.23	1360130400	-0.0936856053916
TS14.23	1360134000	-0.130411538477
TS14.23	1360137600	0.0396358855908
TS14.23	1360141200	-0.0133281100668
TS14.23	1360144800	-0.0314493788853
TS14.23	1360148400	-0.063991724594
TS14.23	1360152000	-0.165817183702
TS14.23	1360155600	-0.0770678149875
TS14.23	1360159200	-0.0937182038207
TS14.23	1360162800	-0.106513976206
TS14.23	1360166400	0.159110079966
TS14.23	1360170000	0.0239551347935
TS14.23	1360173600	-0.18219704756
TS14.23	1360177200	-0.457108255912
TS14.23	1360180800	0.0496851834755
TS14.23	1360184400	-0.0237184909305
TS14.23	1360188000	-0.0928171942513
TS14.23	1360191600	0.0775098119626
TS14.23	1360195200	-0.00299474965798
TS14.23	1360198800	0.365483030417
TS14.23	1360202400	-0.308047854214
TS14.23	1360206000	-0.0271838984422
TS14.23	1360209600	-0.0857211500493
TS14.23	1360213200	0.695360739401
TS14.23	1360216800	-0.0936856053916
TS14.23	1360220400	0.397162412634
TS14.23	1360224000	-0.713445940634
TS14.23	1360227600	-0.0133281100668
TS14.23	1360231200	-0.0314493788853
TS14.23	1360234800	-0.063991724594
TS14.23	1360238400	-0.165817183702
TS14.23	1360242000	0.561150027878
TS14.23	1360245600	-0.540553211323
TS14.23	1360249200	-0.106513976206
TS14.23	1360252800	2.65807427708
TS14.23	1360256400	-0.0867026677994
TS14.23	1360260000	-0.18219704756
TS14.23	1360263600	-0.457108255912
TS14.23	1360267200	0.747892761789
TS14.23	1360270800	-0.599430952606
TS14.23	1360274400	-0.0928171942513
TS14.23	1360278000	0.596825552112
TS14.23	1360281600	-0.404291203827
TS14.23	1360285200	-0.0449364381661
TS14.23	1360288800	-0.0535735398633
TS14.23	1360292400	-0.0271838984422
TS14.23	1360296000	-0.0857211500493
TS14.23	1360299600	-0.0271625288828
TS14.23	1360303200	-0.0936856053916
TS14.23	1360306800	-0.130411538477
TS14.23	1360310400	0.0396358855908
TS14.23	1360314000	-0.0133281100668
TS14.23	1360317600	0.489430958902
TS14.23	1360321200	-0.671913108237
TS14.23	1360324800	-0.165817183702
TS14.23	1360328400	0.561150027878
TS14.23	1360332000	-0.0937182038207
TS14.23	1360335600	-0.106513976206
TS14.23	1360339200	0.38628864334
TS14.23	1360342800	0.0682182558307
TS14.23	1360346400	-0.18219704756
TS14.23	1360350000	-0.457108255912
TS14.23	1360353600	0.747892761789
TS14.23	1360357200	-0.0237184909305
TS14.23	1360360800	1.43014248285
TS14.23	1360364400	-0.441805928187
TS14.23	1360368000	-0.00299474965798
TS14.23	1360371600	-0.0449364381661
TS14.23	1360375200	-0.0535735398633
TS14.23	1360378800	0.353390679748
TS14.23	1360382400	-0.271798768449
TS14.23	1360386000	-0.0271625288828
TS14.23	1360389600	-0.0936856053916
TS14.23	1360393200	-0.130411538477
TS14.23	1360396800	0.0396358855908
TS14.23	1360400400	-0.0133281100668
TS14.23	1360404000	-0.0314493788853
TS14.23	1360407600	-0.063991724594
TS14.23	1360411200	0.293634596138
TS14.23	1360414800	-0.715285657853
TS14.23	1360418400	-0.0937182038207
TS14.23	1360422000	-0.106513976206
TS14.23	1360425600	-0.0680684834079
TS14.23	1360429200	-0.0645711072808
TS14.23	1360432800	-0.0950308341588
TS14.23	1360436400	0.0291383748788
TS14.23	1360440000	0.0496851834755
TS14.23	1360443600	-0.0237184909305
TS14.23	1360447200	-0.0928171942513
TS14.23	1360450800	0.0775098119626
TS14.23	1360454400	-0.00299474965798
TS14.23	1360458000	-0.0449364381661
TS14.23	1360461600	-0.0535735398633
TS14.23	1360465200	-0.0271838984422
TS14.23	1360468800	-0.0857211500493
TS14.23	1360472400	2.14040727597
TS14.23	1360476000	-0.572923509895
TS14.23	1360479600	1.45231031485
TS14.23	1360483200	-0.713445940634
TS14.23	1360486800	-0.0133281100668
TS14.23	1360490400	-0.0314493788853
TS14.23	1360494000	-0.063991724594
TS14.23	1360497600	2.1314417155
TS14.23	1360501200	-0.0770678149875
TS14.23	1360504800	-0.540553211323
TS14.23	1360508400	-0.106513976206
TS14.23	1360512000	-0.295247046782
TS14.23	1360515600	-0.0645711072808
TS14.23	1360519200	-0.0950308341588
TS14.23	1360522800	0.0291383748788
TS14.23	1360526400	0.0496851834755
TS14.23	1360530000	-0.0237184909305
TS14.23	1360533600	0.41483603145
TS14.23	1360537200	-0.441805928187
TS14.23	1360540800	-0.00299474965798
TS14.23	1360544400	2.41758037333
TS14.23	1360548000	-0.308047854214
TS14.23	1360551600	-0.0271838984422
TS14.23	1360555200	-0.0857211500493
TS14.23	1360558800	-0.0271625288828
TS14.23	1360562400	-0.0936856053916
TS14.23	1360566000	0.397162412634
TS14.23	1360569600	0.792717711816
TS14.23	1360573200	-0.601986304683
TS14.23	1360576800	-0.0314493788853
TS14.23	1360580400	2.97561519362
TS14.23	1360584000	-0.625268963541
TS14.23	1360587600	-0.0770678149875
TS14.23	1360591200	-0.540553211323
TS14.23	1360594800	-0.106513976206
TS14.23	1360598400	-0.0680684834079
TS14.23	1360602000	-0.0424395467622
TS14.23	1360605600	0.602298873048
TS14.23	1360609200	-0.457108255912
TS14.23	1360612800	0.0496851834755
TS14.23	1360616400	2.85484381745
TS14.23	1360620000	-0.0928171942513
TS14.23	1360623600	-0.441805928187
TS14.23	1360627200	-0.00299474965798
TS14.23	1360630800	2.41758037333
TS14.23	1360634400	-0.308047854214
TS14.23	1360638000	-0.0271838984422
TS14.23	1360641600	-0.0857211500493
TS14.23	1360645200	-0.0271625288828
TS14.23	1360648800	2.78174182163
TS14.23	1360652400	-0.657985489587
TS14.23	1360656000	0.0396358855908
TS14.23	1360659600	-0.0133281100668
TS14.23	1360663200	-0.0314493788853
TS14.23	1360666800	-0.063991724594
TS14.23	1360670400	-0.165817183702
TS14.23	1360674000	-0.0770678149875
TS14.23	1360677600	-0.0937182038207
TS14.23	1360681200	-0.106513976206
TS14.23	1360684800	0.159110079966
TS14.23	1360688400	-0.0867026677994
TS14.23	1360692000	-0.0950308341588
TS14.23	1360695600	0.0291383748788
TS14.23	1360699200	1.4461003401
TS14.23	1360702800	-0.599430952606
TS14.23	1360706400	1.93779570855
TS14.23	1360710000	-0.441805928187
TS14.23	1360713600	-0.00299474965798
TS14.23	1360717200	1.18632196758
TS14.23	1360720800	-0.0535735398633
TS14.23	1360724400	-0.407758476632
TS14.23	1360728000	-0.0857211500493
TS14.23	1360731600	-0.0271625288828
TS14.23	1360735200	-0.0936856053916
TS14.23	1360738800	-0.130411538477
TS14.23	1360742400	1.54579953804
TS14.23	1360746000	-0.601986304683
TS14.23	1360749600	-0.0314493788853
TS14.23	1360753200	0.543929659049
TS14.23	1360756800	0.293634596138
TS14.23	1360760400	-0.715285657853
TS14.23	1360764000	-0.0937182038207
TS14.23	1360767600	-0.106513976206
TS14.23	1360771200	1.29500289683
TS14.23	1360774800	-0.0867026677994
TS14.23	1360778400	-0.0950308341588
TS14.23	1360782000	0.0291383748788
TS14.23	1360785600	0.0496851834755
TS14.23	1360789200	-0.0237184909305
TS14.23	1360792800	-0.0928171942513
TS14.23	1360796400	0.0775098119626
TS14.23	1360800000	-0.00299474965798
TS14.23	1360803600	-0.0449364381661
TS14.23	1360807200	-0.0535735398633
TS14.23	1360810800	-0.0271838984422
TS14.23	1360814400	-0.0857211500493
TS14.23	1360818000	-0.0271625288828
TS14.23	1360821600	-0.0936856053916
TS14.23	1360825200	-0.130411538477
TS14.23	1360828800	0.792717711816
TS14.23	1360832400	-0.601986304683
TS14.23	1360836000	-0.0314493788853
TS14.23	1360839600	-0.063991724594
TS14.23	1360843200	-0.165817183702
TS14.23	1360846800	-0.0770678149875
TS14.23	1360850400	-0.0937182038207
TS14.23	1360854000	-0.106513976206
TS14.23	1360857600	-0.0680684834079
TS14.23	1360861200	-0.0203079862436
TS14.23	1360864800	-0.18219704756
TS14.23	1360868400	0.51538500567
TS14.23	1360872000	-0.648522394838
TS14.23	1360875600	2.85484381745
TS14.23	1360879200	-0.600470419952
TS14.23	1360882800	0.0775098119626
TS14.23	1360886400	-0.00299474965798
TS14.23	1360890000	0.365483030417
TS14.23	1360893600	-0.308047854214
TS14.23	1360897200	-0.0271838984422
TS14.23	1360900800	-0.0857211500493
TS14.23	1360904400	-0.0271625288828
TS14.23	1360908000	-0.0936856053916
TS14.23	1360911600	-0.130411538477
TS14.23	1360915200	0.0396358855908
TS14.23	1360918800	-0.0133281100668
TS14.23	1360922400	-0.0314493788853
TS14.23	1360926000	-0.063991724594
TS14.23	1360929600	1.21253815582
